RTT,4748,1010998
RTT,5125,1011025
RTT,5234,1011077
Q,4,1011132
Q,5,1011152
Q,6,1011177
Q,7,1011195
Q,8,1011206
Q,7,1011220
Q,8,1011274
Q,7,1011285
Q,8,1011296
RTT,2811,1011334
Q,9,1011361
Q,10,1011404
RTT,5330,1011442
Q,11,1011493
Q,10,1011527
Q,11,1011531
Q,12,1011559
Q,11,1011581
Q,12,1011602
RTT,4905,1011612
Q,13,1011639
Q,14,1011657
Q,15,1011691
Q,16,1011729
Q,17,1011756
Q,18,1011799
Q,17,1011805
Q,18,1011809
Q,17,1011832
Q,18,1011837
Q,19,1011855
Q,18,1011882
Q,19,1011889
Q,20,1011899
Q,21,1011954
Q,22,1011997
Q,23,1012006
Q,24,1012078
Q,23,1012080
Q,24,1012087
RTT,3210,1012114
RTT,5167,1012128
G,0.0703135,1012128
Q,23,1012134
Q,24,1012152
Q,25,1012195
Q,26,1012276
Q,27,1012284
Q,28,1012311
Q,29,1012324
Q,28,1012332
Q,29,1012350
RTT,5538,1012380
Q,30,1012393
Q,29,1012399
Q,28,1012425
Q,29,1012474
Q,30,1012482
Q,31,1012509
Q,32,1012522
Q,33,1012547
Q,34,1012576
Q,35,1012590
Q,34,1012623
Q,35,1012672
Q,36,1012680
Q,37,1012745
Q,38,1012774
Q,39,1012788
Q,38,1012860
Q,39,1012869
Q,40,1012878
Q,41,1012943
Q,42,1012986
Q,43,1013067
Q,44,1013075
Q,43,1013090
RTT,3184,1013138
G,0.619733,1013138
Q,44,1013141
Q,45,1013184
Q,46,1013265
Q,47,1013273
Q,46,1013329
Q,47,1013335
Q,48,1013338
Q,49,1013463
Q,50,1013533
Q,49,1013557
Q,50,1013661
RTT,9875,1013667
G,0,1013667
Q,49,1013755
Q,48,1013781
Q,49,1013848
RTT,10000,1014000
G,0,1014000
Q,48,1014015
RTT,10000,1014065
G,0,1014065
Q,47,1014212
Q,46,1014410
Q,45,1014608
RTT,9125,1014656
Q,44,1014871
Q,43,1015068
Q,42,1015266
Q,41,1015464
Q,40,1015488
Q,39,1015686
Q,38,1015884
Q,37,1016082
Q,36,1016279
Q,35,1016477
Q,34,1016675
Q,33,1016873
Q,32,1017070
Q,31,1017268
Q,30,1017466
Q,29,1017664
Q,28,1017861
Q,27,1018059
Q,26,1018257
Q,25,1018455
Q,24,1018652
Q,23,1018850
Q,22,1019048
Q,21,1019246
Q,20,1019443
Q,19,1019641
Q,18,1019839
Q,17,1020037
Q,16,1020234
Q,15,1020432
Q,14,1020630
Q,13,1020828
Q,12,1021026
Q,11,1021223
Q,10,1021421
Q,9,1021619
Q,8,1021817
Q,7,1022014
Q,6,1022212
Q,5,1022410
Q,4,1022608
Q,3,1022805
Q,2,1023003
Q,1,1023201
Q,0,1023399
Q,1,1024396
Q,0,1024396
RTT,6471,1024401
G,0.17652,1024401
RTT,11250,1024427
G,0,1024427
RTT,10265,1024454
G,0.0236962,1024454
RTT,10375,1024507
G,0.0225,1024507
Q,1,1024508
RTT,6146,1024534
G,0.155131,1024534
RTT,9609,1024560
G,-0.0257096,1024560
RTT,11468,1024586
Q,2,1024598
RTT,10607,1024612
RTT,4411,1024639
G,0.902293,1024639
RTT,10703,1024665
Q,3,1024706
RTT,10033,1024717
Q,4,1024730
RTT,11660,1024743
RTT,10906,1024770
Q,5,1024796
RTT,10990,1024796
RTT,7162,1024822
Q,6,1024835
RTT,11827,1024875
Q,7,1024903
Q,8,1024914
Q,9,1024928
RTT,10404,1024955
Q,10,1024967
Q,11,1024993
RTT,11293,1025008
Q,12,1025019
Q,13,1025033
Q,14,1025034
Q,15,1025072
RTT,11366,1025074
Q,16,1025101
RTT,12099,1025128
Q,17,1025152
Q,16,1025187
Q,17,1025205
RTT,7002,1025211
Q,18,1025217
RTT,5484,1025227
Q,19,1025232
Q,18,1025249
Q,19,1025263
Q,20,1025271
Q,21,1025299
Q,22,1025325
Q,23,1025350
Q,24,1025403
Q,25,1025408
Q,26,1025424
Q,27,1025429
Q,26,1025447
Q,27,1025460
Q,28,1025469
Q,29,1025497
Q,30,1025522
Q,31,1025606
Q,32,1025622
Q,33,1025627
Q,32,1025644
Q,33,1025658
Q,34,1025694
Q,35,1025825
Q,36,1025856
Q,35,1025871
Q,36,1025892
Q,37,1026023
Q,38,1026054
Q,37,1026069
Q,38,1026090
RTT,6517,1026117
Q,39,1026220
Q,40,1026251
Q,41,1026288
Q,42,1026314
Q,41,1026335
RTT,6424,1026383
Q,42,1026418
Q,43,1026449
Q,44,1026485
Q,45,1026512
Q,44,1026564
Q,45,1026580
Q,46,1026616
Q,47,1026647
RTT,21250,1026749
G,0,1026749
Q,46,1026761
Q,47,1026777
RTT,10978,1026809
Q,48,1026814
Q,49,1026845
Q,48,1026988
Q,49,1027006
Q,50,1027011
RTT,6502,1027036
Q,51,1027042
Q,52,1027204
Q,51,1027216
Q,52,1027233
Q,53,1027240
RTT,11881,1027264
Q,54,1027431
Q,53,1027438
Q,54,1027461
RTT,11945,1027486
Q,55,1027658
Q,54,1027659
Q,55,1027682
Q,54,1027857
Q,55,1027880
Q,54,1027883
Q,53,1028081
RTT,12711,1028129
Q,52,1028320
Q,53,1028326
RTT,19093,1028368
Q,54,1028524
Q,53,1028559
Q,52,1028756
Q,51,1028954
RTT,6327,1029002
Q,50,1029189
Q,51,1029199
RTT,22375,1029237
G,0,1029237
Q,50,1029258
Q,51,1029397
Q,50,1029456
Q,49,1029654
Q,48,1029851
Q,47,1030049
RTT,10356,1030097
Q,46,1030287
Q,47,1030294
RTT,11021,1030335
Q,48,1030492
Q,47,1030526
Q,48,1030532
Q,47,1030723
Q,48,1030730
RTT,6371,1030771
G,1.40625,1030771
Q,49,1030968
Q,48,1030973
Q,49,1031166
Q,48,1031171
RTT,22625,1031219
G,0,1031219
Q,47,1031408
RTT,11202,1031456
Q,46,1031637
Q,47,1031653
RTT,17582,1031685
Q,48,1031850
Q,47,1031865
RTT,11872,1031913
Q,46,1032105
Q,47,1032110
RTT,6564,1032153
G,0.116279,1032153
Q,48,1032308
Q,49,1032350
Q,48,1032367
Q,49,1032548
Q,48,1032565
RTT,20453,1032612
Q,47,1032802
Q,46,1033000
Q,45,1033198
Q,44,1033396
RTT,20796,1033444
Q,43,1033627
RTT,16509,1033675
Q,42,1033855
Q,43,1033872
RTT,18896,1033903
Q,42,1034096
Q,41,1034294
Q,40,1034491
Q,39,1034689
RTT,19322,1034737
Q,38,1034923
RTT,15695,1034971
Q,37,1035167
Q,38,1035168
Q,37,1035364
Q,38,1035366
RTT,17784,1035412
Q,37,1035586
Q,38,1035609
Q,37,1035784
Q,36,1035982
RTT,6786,1036030
G,0.108408,1036030
Q,37,1036227
Q,36,1036251
RTT,6949,1036299
G,0.870767,1036299
Q,37,1036424
Q,36,1036487
Q,37,1036496
Q,36,1036685
Q,37,1036694
RTT,18281,1036733
Q,36,1036919
Q,37,1036930
Q,36,1037116
RTT,17061,1037164
Q,35,1037344
Q,36,1037361
Q,35,1037542
Q,36,1037559
Q,35,1037740
Q,34,1037938
RTT,17496,1037985
Q,33,1038161
Q,34,1038182
RTT,10561,1038209
G,0.0523134,1038209
Q,35,1038380
Q,34,1038387
Q,35,1038406
Q,34,1038585
Q,35,1038604
Q,34,1038783
RTT,7119,1038831
G,0.118512,1038831
Q,33,1039013
Q,34,1039027
Q,33,1039211
Q,34,1039225
RTT,11143,1039259
G,0.0628253,1039259
Q,33,1039444
Q,34,1039456
Q,33,1039642
Q,34,1039654
RTT,11302,1039690
G,0.06462,1039690
Q,33,1039879
Q,34,1039886
Q,33,1040077
Q,34,1040084
RTT,11888,1040125
G,0.0340267,1040125
Q,33,1040305
Q,34,1040322
Q,33,1040503
Q,34,1040520
RTT,7313,1040551
Q,33,1040734
Q,34,1040748
Q,33,1040932
Q,34,1040945
RTT,10491,1040980
Q,33,1041158
Q,34,1041177
Q,33,1041356
Q,34,1041375
RTT,11125,1041404
Q,33,1041585
Q,34,1041601
RTT,7955,1041633
Q,35,1041798
Q,34,1041830
Q,35,1041830
Q,34,1042028
Q,35,1042028
Q,34,1042226
RTT,11264,1042274
Q,35,1042471
Q,34,1042495
Q,35,1042668
Q,34,1042693
RTT,11777,1042741
Q,33,1042937
Q,34,1042938
Q,33,1043135
Q,34,1043136
RTT,7604,1043183
Q,33,1043372
Q,34,1043380
RTT,16108,1043419
Q,35,1043577
Q,34,1043594
Q,35,1043616
Q,34,1043792
Q,35,1043814
RTT,15220,1043840
Q,34,1044016
Q,35,1044037
RTT,17303,1044064
Q,36,1044235
Q,35,1044250
Q,36,1044261
Q,35,1044447
Q,36,1044458
RTT,7399,1044495
G,0.116923,1044495
Q,35,1044673
Q,36,1044692
RTT,8711,1044721
G,1.28804,1044721
Q,37,1044890
Q,38,1044918
Q,37,1044920
Q,38,1045116
Q,37,1045118
RTT,17809,1045166
Q,38,1045362
Q,37,1045363
Q,38,1045560
Q,37,1045561
RTT,16140,1045609
Q,36,1045803
Q,37,1045806
Q,36,1046001
Q,37,1046004
RTT,16708,1046049
Q,36,1046234
Q,37,1046246
Q,36,1046432
Q,37,1046443
RTT,10180,1046480
Q,38,1046677
Q,37,1046704
Q,38,1046875
Q,37,1046902
RTT,7653,1046950
G,0.11668,1046950
Q,38,1047147
Q,37,1047178
Q,38,1047344
Q,37,1047376
RTT,10735,1047424
Q,36,1047605
Q,37,1047621
Q,36,1047803
Q,37,1047819
RTT,10856,1047851
Q,38,1048048
Q,37,1048069
Q,38,1048245
Q,37,1048267
RTT,11305,1048315
Q,38,1048512
Q,37,1048592
Q,38,1048710
Q,37,1048790
RTT,7474,1048838
Q,36,1049016
Q,37,1049035
Q,36,1049213
Q,37,1049232
RTT,10032,1049261
G,-0.0138582,1049261
Q,36,1049442
Q,37,1049458
Q,36,1049640
Q,37,1049656
RTT,10393,1049688
Q,36,1049873
Q,37,1049885
RTT,9247,1049921
Q,38,1050082
Q,37,1050108
Q,38,1050117
Q,37,1050306
Q,38,1050315
Q,37,1050504
RTT,10499,1050552
G,-0.022332,1050552
Q,36,1050738
Q,37,1050749
Q,36,1050935
Q,37,1050946
RTT,10892,1050983
Q,36,1051173
Q,37,1051180
Q,36,1051371
Q,37,1051378
RTT,7696,1051419
Q,36,1051603
Q,37,1051616
Q,36,1051800
Q,37,1051814
RTT,14317,1051848
G,-0.29055,1051848
Q,38,1052045
Q,37,1052072
Q,38,1052243
Q,37,1052270
RTT,13652,1052318
Q,36,1052507
Q,37,1052515
Q,36,1052704
Q,37,1052713
RTT,15123,1052752
G,-0.287721,1052752
Q,36,1052947
Q,37,1052949
Q,36,1053145
Q,37,1053147
RTT,7664,1053193
G,0.0785693,1053193
Q,36,1053374
Q,37,1053390
RTT,9591,1053422
G,0.984549,1053422
Q,38,1053588
Q,37,1053607
Q,38,1053619
Q,37,1053805
Q,36,1054003
RTT,15744,1054051
G,-0.262233,1054051
Q,35,1054241
Q,36,1054248
Q,35,1054439
Q,36,1054446
RTT,14357,1054486
Q,35,1054674
Q,36,1054683
Q,35,1054872
Q,36,1054881
RTT,14776,1054920
Q,35,1055103
Q,36,1055117
Q,35,1055301
Q,36,1055315
RTT,9903,1055349
Q,35,1055542
Q,36,1055545
Q,35,1055740
Q,36,1055743
RTT,7859,1055788
G,0.0733965,1055788
Q,35,1055966
Q,36,1055985
Q,35,1056164
Q,36,1056183
RTT,10218,1056212
G,-0.0310724,1056212
Q,37,1056408
Q,36,1056442
Q,37,1056606
Q,36,1056640
RTT,10311,1056688
Q,35,1056867
Q,36,1056885
Q,35,1057065
Q,36,1057083
RTT,10655,1057113
G,-0.0550615,1057113
Q,37,1057310
Q,36,1057364
Q,37,1057507
Q,36,1057562
RTT,7831,1057610
Q,35,1057787
Q,36,1057807
Q,35,1057985
Q,36,1058005
RTT,9790,1058033
Q,35,1058227
Q,36,1058230
Q,35,1058425
Q,36,1058427
RTT,10066,1058473
Q,35,1058658
Q,36,1058670
RTT,10142,1058706
Q,37,1058868
Q,36,1058884
Q,37,1058903
Q,36,1059081
Q,37,1059101
Q,36,1059279
RTT,10147,1059327
Q,35,1059506
Q,36,1059524
Q,35,1059704
Q,36,1059722
RTT,10448,1059752
Q,37,1059949
Q,36,1059960
Q,37,1060146
Q,36,1060157
RTT,8002,1060205
Q,35,1060393
Q,36,1060402
Q,35,1060591
Q,36,1060600
RTT,13071,1060639
Q,35,1060819
Q,36,1060836
Q,35,1061016
Q,36,1061033
RTT,12562,1061064
Q,35,1061252
Q,36,1061261
Q,35,1061450
Q,36,1061459
RTT,13688,1061498
Q,35,1061676
Q,36,1061695
Q,35,1061873
Q,36,1061892
RTT,7852,1061921
G,0.0539877,1061921
Q,35,1062117
Q,36,1062118
RTT,10499,1062165
G,0.878086,1062165
Q,37,1062316
Q,36,1062358
Q,37,1062362
Q,36,1062556
Q,37,1062560
RTT,13929,1062604
Q,36,1062794
Q,37,1062801
Q,36,1062992
Q,37,1062998
RTT,13102,1063040
Q,36,1063225
Q,37,1063237
Q,36,1063423
Q,37,1063435
RTT,13313,1063471
Q,38,1063668
Q,37,1063682
Q,38,1063865
Q,37,1063880
RTT,9566,1063928
G,-0.0361844,1063928
Q,38,1064125
Q,37,1064158
Q,38,1064323
Q,37,1064356
RTT,8127,1064404
G,0.0641262,1064404
Q,36,1064591
Q,37,1064601
Q,36,1064789
Q,37,1064798
RTT,9808,1064837
Q,36,1065030
Q,37,1065034
Q,36,1065228
Q,37,1065232
RTT,10004,1065276
G,-0.0386328,1065276
Q,38,1065473
Q,37,1065483
Q,38,1065670
Q,37,1065680
RTT,10142,1065728
Q,36,1065904
Q,37,1065925
Q,36,1066102
Q,37,1066123
RTT,7996,1066150
Q,36,1066334
Q,37,1066347
Q,36,1066531
Q,37,1066544
RTT,9370,1066579
Q,36,1066760
Q,37,1066776
Q,36,1066958
Q,37,1066974
RTT,9707,1067006
G,-0.0442295,1067006
Q,38,1067203
Q,37,1067224
Q,38,1067400
Q,37,1067421
RTT,10312,1067469
Q,36,1067645
Q,37,1067666
Q,36,1067843
Q,37,1067864
RTT,9753,1067891
Q,36,1068072
Q,37,1068088
Q,36,1068269
Q,37,1068286
RTT,9999,1068317
G,-0.0628335,1068317
Q,38,1068514
Q,37,1068515
Q,38,1068712
Q,37,1068713
RTT,8111,1068761
Q,38,1068958
Q,37,1068989
Q,38,1069156
Q,37,1069186
RTT,12117,1069234
Q,36,1069408
Q,37,1069431
Q,36,1069606
Q,37,1069629
RTT,11602,1069654
Q,36,1069842
Q,37,1069851
Q,36,1070039
Q,37,1070049
RTT,12589,1070087
Q,36,1070276
Q,37,1070284
Q,36,1070474
Q,37,1070482
RTT,8121,1070522
G,0.0538751,1070522
Q,36,1070716
Q,37,1070719
Q,36,1070914
Q,37,1070917
RTT,10023,1070961
Q,38,1071158
Q,37,1071182
Q,38,1071356
Q,37,1071380
RTT,12774,1071428
Q,36,1071610
Q,37,1071625
Q,36,1071808
Q,37,1071823
RTT,12015,1071856
Q,36,1072043
Q,37,1072052
Q,36,1072241
Q,37,1072250
RTT,12302,1072289
Q,36,1072477
Q,37,1072486
Q,36,1072675
Q,37,1072684
RTT,9324,1072723
Q,36,1072898
Q,37,1072919
Q,36,1073096
Q,37,1073117
RTT,8222,1073144
G,0.0379748,1073144
Q,36,1073331
Q,37,1073341
Q,36,1073529
Q,37,1073539
RTT,9618,1073577
Q,38,1073774
Q,37,1073782
Q,38,1073971
Q,37,1073980
RTT,9659,1074028
Q,38,1074225
Q,37,1074250
Q,38,1074423
Q,37,1074448
RTT,9874,1074496
Q,36,1074684
Q,37,1074693
Q,36,1074882
Q,37,1074890
RTT,8106,1074930
Q,36,1075120
Q,37,1075127
Q,36,1075318
Q,37,1075325
RTT,9283,1075366
G,-0.033082,1075366
Q,38,1075563
Q,37,1075580
Q,38,1075760
Q,37,1075778
RTT,9416,1075826
Q,36,1076007
Q,37,1076023
Q,36,1076205
Q,37,1076221
RTT,9895,1076253
G,0.0291012,1076253
Q,36,1076440
Q,37,1076450
Q,36,1076637
Q,37,1076647
RTT,9577,1076685
G,-0.0428873,1076685
Q,38,1076882
Q,37,1076908
Q,38,1077080
Q,37,1077106
RTT,9765,1077154
Q,36,1077347
Q,37,1077351
Q,36,1077544
Q,37,1077548
RTT,8319,1077592
Q,36,1077787
Q,37,1077789
Q,36,1077985
Q,37,1077987
RTT,11277,1078033
G,-0.309295,1078033
Q,36,1078218
Q,37,1078230
Q,36,1078415
Q,37,1078427
RTT,10992,1078463
Q,38,1078660
Q,37,1078687
Q,38,1078858
Q,37,1078885
RTT,11513,1078933
G,-0.33931,1078933
Q,36,1079114
Q,37,1079130
Q,36,1079311
Q,37,1079328
RTT,8218,1079359
G,0.03319,1079359
Q,36,1079544
Q,37,1079556
Q,36,1079742
Q,37,1079754
RTT,9783,1079790
Q,36,1079977
Q,37,1079987
Q,36,1080174
Q,37,1080185
RTT,11889,1080222
G,-0.333454,1080222
Q,36,1080412
Q,37,1080419
Q,36,1080610
Q,37,1080617
RTT,11199,1080658
Q,36,1080841
Q,37,1080855
Q,36,1081038
Q,37,1081053
RTT,11528,1081086
Q,36,1081262
Q,37,1081283
Q,36,1081460
Q,37,1081481
RTT,9248,1081508
Q,38,1081705
Q,37,1081719
Q,38,1081903
Q,37,1081917
RTT,8279,1081964
G,0.0225845,1081964
Q,36,1082145
Q,37,1082161
Q,36,1082343
Q,37,1082359
RTT,9364,1082391
G,-0.0403176,1082391
Q,36,1082581
Q,37,1082588
Q,36,1082779
Q,37,1082786
RTT,9380,1082827
Q,36,1083011
Q,37,1083023
Q,36,1083209
Q,37,1083221
RTT,9669,1083257
G,-0.046469,1083257
Q,36,1083453
Q,37,1083454
Q,36,1083651
Q,37,1083652
RTT,8315,1083699
Q,38,1083895
Q,37,1083920
Q,38,1084093
Q,37,1084118
RTT,9217,1084166
Q,36,1084359
Q,37,1084363
Q,36,1084557
Q,37,1084561
RTT,9318,1084605
Q,36,1084778
Q,37,1084802
Q,36,1084976
Q,37,1084999
RTT,9685,1085024
Q,36,1085198
Q,37,1085221
Q,36,1085396
Q,37,1085419
RTT,9332,1085444
Q,36,1085635
Q,37,1085641
Q,36,1085833
Q,37,1085838
RTT,9461,1085881
Q,38,1086078
Q,37,1086099
Q,38,1086276
Q,37,1086297
RTT,8369,1086345
Q,36,1086518
Q,37,1086542
Q,36,1086716
Q,37,1086739
RTT,10618,1086764
Q,36,1086938
Q,37,1086961
Q,36,1087136
Q,37,1087159
RTT,10416,1087184
Q,36,1087371
Q,37,1087381
Q,36,1087568
Q,37,1087578
RTT,10924,1087616
Q,36,1087792
Q,37,1087813
Q,36,1087990
Q,37,1088011
RTT,8401,1088038
G,0.035236,1088038
Q,38,1088235
Q,37,1088252
Q,38,1088432
Q,37,1088449
RTT,9599,1088497
G,-0.146226,1088497
Q,36,1088690
Q,37,1088694
Q,36,1088888
Q,37,1088892
RTT,11087,1088936
Q,36,1089122
Q,37,1089133
Q,36,1089319
Q,37,1089330
RTT,10683,1089367
Q,36,1089543
Q,37,1089564
Q,36,1089741
Q,37,1089762
RTT,10701,1089789
Q,36,1089964
Q,37,1089986
Q,36,1090161
Q,37,1090184
RTT,9190,1090209
G,-0.0193479,1090209
Q,36,1090400
Q,37,1090406
Q,36,1090598
Q,37,1090604
RTT,8448,1090646
G,0.0309581,1090646
Q,38,1090843
Q,37,1090863
Q,38,1091041
Q,37,1091060
RTT,9279,1091108
Q,38,1091305
Q,37,1091331
Q,38,1091503
Q,37,1091529
RTT,9290,1091577
G,-0.0362209,1091577
Q,36,1091766
Q,37,1091774
Q,36,1091963
Q,37,1091972
RTT,9403,1092011
Q,36,1092204
Q,37,1092208
Q,36,1092402
Q,37,1092406
RTT,8476,1092450
Q,36,1092631
Q,37,1092647
Q,36,1092829
Q,37,1092845
RTT,9041,1092876
Q,36,1093054
Q,37,1093073
Q,36,1093252
Q,37,1093271
RTT,9244,1093300
G,-0.0241252,1093300
Q,38,1093497
Q,37,1093499
Q,38,1093695
Q,37,1093697
RTT,9399,1093745
Q,36,1093936
Q,37,1093941
Q,36,1094134
Q,37,1094139
RTT,9254,1094182
Q,36,1094370
Q,37,1094379
Q,36,1094568
Q,37,1094577
RTT,9353,1094616
G,-0.0394872,1094616
Q,36,1094792
Q,37,1094812
Q,36,1094990
Q,37,1095010
RTT,8517,1095038
Q,38,1095235
Q,37,1095241
Q,38,1095433
Q,37,1095439
RTT,10239,1095487
G,-0.197086,1095487
Q,36,1095671
Q,37,1095684
Q,36,1095869
Q,37,1095881
RTT,9959,1095917
Q,38,1096114
Q,37,1096116
Q,38,1096312
Q,37,1096314
RTT,10473,1096362
G,-0.208784,1096362
Q,38,1096559
Q,37,1096560
Q,38,1096756
Q,37,1096758
RTT,8416,1096806
G,0.0158944,1096806
Q,36,1096982
Q,37,1097003
Q,36,1097180
Q,37,1097201
RTT,9349,1097228
Q,36,1097410
Q,37,1097425
Q,36,1097608
Q,37,1097622
RTT,10488,1097656
G,-0.231348,1097656
Q,38,1097853
Q,37,1097866
Q,38,1098051
Q,37,1098064
RTT,10289,1098112
Q,36,1098302
Q,37,1098309
Q,36,1098499
Q,37,1098506
RTT,10302,1098547
Q,36,1098739
Q,37,1098744
Q,36,1098937
Q,37,1098942
RTT,8911,1098985
Q,36,1099179
Q,37,1099182
Q,36,1099376
Q,37,1099379
RTT,8577,1099424
G,0.0291184,1099424
Q,36,1099610
Q,37,1099621
Q,36,1099808
Q,37,1099819
RTT,9088,1099856
Q,36,1100040
Q,37,1100053
Q,36,1100237
Q,37,1100250
RTT,9222,1100285
Q,36,1100470
Q,37,1100482
Q,36,1100668
Q,37,1100680
RTT,9183,1100716
Q,38,1100913
Q,37,1100936
Q,38,1101111
Q,37,1101133
RTT,8489,1101181
Q,36,1101376
Q,37,1101378
Q,36,1101574
Q,37,1101576
RTT,8922,1101622
G,-0.0259701,1101622
Q,36,1101815
Q,37,1101819
Q,36,1102012
Q,37,1102017
RTT,9077,1102060
Q,38,1102257
Q,37,1102283
Q,38,1102455
Q,37,1102481
RTT,9306,1102529
G,-0.214757,1102529
Q,36,1102708
Q,37,1102726
Q,36,1102905
Q,37,1102924
RTT,9069,1102953
G,-0.0294627,1102953
Q,36,1103133
Q,37,1103150
Q,36,1103331
Q,37,1103348
RTT,9160,1103379
Q,38,1103576
Q,37,1103581
Q,38,1103774
Q,37,1103779
RTT,8505,1103826
Q,36,1104004
Q,37,1104023
Q,36,1104202
Q,37,1104221
RTT,9839,1104250
Q,38,1104447
Q,37,1104454
Q,38,1104645
Q,37,1104652
RTT,9734,1104700
Q,36,1104886
Q,37,1104896
Q,36,1105084
Q,37,1105094
RTT,10128,1105132
Q,36,1105310
Q,37,1105329
Q,36,1105508
Q,37,1105527
RTT,8553,1105556
G,0.0227978,1105556
Q,38,1105752
Q,37,1105782
Q,38,1105950
Q,37,1105980
RTT,9267,1106028
Q,36,1106211
Q,37,1106225
Q,36,1106409
Q,37,1106423
RTT,10139,1106457
Q,36,1106644
Q,37,1106654
Q,36,1106842
Q,37,1106851
RTT,9862,1106890
Q,36,1107072
Q,37,1107087
Q,36,1107270
Q,37,1107285
RTT,9997,1107318
Q,36,1107498
Q,37,1107515
Q,36,1107696
Q,37,1107712
RTT,8932,1107744
Q,38,1107941
Q,37,1108037
Q,38,1108139
Q,37,1108235
RTT,8567,1108283
G,0.0103501,1108283
Q,36,1108457
Q,37,1108480
Q,36,1108655
RTT,9067,1108703
G,-0.0215513,1108703
Q,35,1108887
Q,36,1108900
Q,35,1109085
Q,36,1109098
RTT,9061,1109133
Q,35,1109308
Q,36,1109330
Q,35,1109505
Q,36,1109527
RTT,9140,1109553
G,-0.0301454,1109553
Q,35,1109733
Q,36,1109750
Q,35,1109931
Q,36,1109948
RTT,8484,1109979
Q,35,1110158
Q,36,1110176
Q,35,1110355
Q,36,1110373
RTT,8940,1110403
Q,35,1110589
Q,36,1110600
Q,35,1110787
Q,36,1110798
RTT,8934,1110835
Q,35,1111026
Q,36,1111032
Q,35,1111223
Q,36,1111229
RTT,9234,1111271
Q,37,1111468
Q,36,1111470
Q,37,1111666
Q,36,1111668
RTT,9053,1111716
Q,35,1111911
Q,36,1111913
Q,35,1112108
Q,36,1112111
RTT,9123,1112156
Q,35,1112352
Q,36,1112353
Q,35,1112550
Q,36,1112551
RTT,8621,1112598
Q,35,1112778
Q,36,1112795
Q,35,1112975
Q,36,1112993
RTT,9642,1113023
G,-0.120866,1113023
Q,37,1113220
Q,36,1113222
Q,37,1113418
Q,36,1113420
RTT,9562,1113468
Q,35,1113664
Q,36,1113665
Q,35,1113861
