Waf: Entering directory `/root/ns-allinone-3.33/ns-3.33/build'
[2920/2991] Compiling scratch/test.cc
[2950/2991] Linking build/scratch/test
Waf: Leaving directory `/root/ns-allinone-3.33/ns-3.33/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.074s)
~~~Using tcp TIMELY ~~~
Configured incast nodes number: 7
Q,0,1010220
RTT,4471,1010581
Q,1,1010582
Q,0,1010582
RTT,2382,1010595
G,-0.287154,1010595
Q,1,1010681
Q,0,1010681
Q,1,1010682
Q,2,1010695
Q,1,1010780
Q,2,1010781
Q,3,1010782
Q,4,1010795
Q,3,1010880
Q,4,1010882
Q,5,1010895
RTT,4037,1010963
Q,4,1010980
Q,5,1010982
Q,6,1011062
Q,5,1011080
Q,6,1011081
Q,7,1011162
Q,6,1011180
Q,7,1011181
RTT,2334,1011272
Q,6,1011280
Q,7,1011281
RTT,2292,1011286
Q,6,1011379
Q,7,1011381
Q,8,1011406
Q,7,1011479
Q,8,1011481
Q,9,1011505
Q,8,1011579
Q,9,1011581
Q,10,1011605
Q,9,1011679
Q,10,1011705
Q,9,1011779
Q,8,1011879
Q,7,1011979
Q,6,1012079
Q,5,1012178
Q,4,1012278
Q,3,1012378
Q,2,1012478
Q,1,1012578
Q,0,1012678
RTT,9125,1013382
G,0,1013382
RTT,3907,1013397
RTT,2381,1013411
RTT,8359,1013425
RTT,7689,1013439
RTT,7103,1013467
Q,1,1013497
Q,0,1013497
Q,1,1013507
Q,2,1013511
Q,3,1013548
Q,4,1013567
Q,5,1013596
Q,6,1013611
Q,5,1013633
Q,4,1013647
RTT,6590,1013653
RTT,2458,1013653
RTT,2401,1013681
G,-0.14507,1013681
Q,3,1013746
Q,2,1013760
Q,3,1013789
Q,4,1013798
RTT,3794,1013804
Q,3,1013860
Q,4,1013888
Q,5,1013898
Q,6,1013936
Q,5,1013959
Q,6,1013998
Q,7,1014036
Q,6,1014059
Q,7,1014098
Q,6,1014159
Q,7,1014198
Q,6,1014259
Q,5,1014359
Q,4,1014459
Q,3,1014559
Q,2,1014659
Q,1,1014758
Q,0,1014858
RTT,2601,1015380
Q,1,1015381
Q,0,1015381
Q,1,1015409
Q,0,1015409
RTT,6391,1015468
Q,1,1015480
Q,0,1015480
Q,1,1015480
RTT,3570,1015482
G,-0.287815,1015482
Q,2,1015507
Q,3,1015509
Q,4,1015568
Q,5,1015580
Q,6,1015580
Q,5,1015581
Q,6,1015603
Q,7,1015609
Q,8,1015668
Q,9,1015680
Q,8,1015681
Q,7,1015694
Q,8,1015703
Q,9,1015709
Q,10,1015780
Q,9,1015794
Q,10,1015803
Q,11,1015809
Q,12,1015880
Q,11,1015893
Q,12,1015909
Q,13,1015980
Q,12,1015993
Q,13,1016009
Q,14,1016080
Q,13,1016093
Q,14,1016109
Q,15,1016180
Q,14,1016193
Q,15,1016208
Q,16,1016279
Q,15,1016293
Q,16,1016308
Q,17,1016379
Q,16,1016393
Q,17,1016408
Q,16,1016493
Q,15,1016593
Q,14,1016693
Q,13,1016792
Q,12,1016892
Q,11,1016992
Q,10,1017092
Q,9,1017192
Q,8,1017292
Q,7,1017392
Q,6,1017492
Q,5,1017591
Q,4,1017691
Q,3,1017791
Q,2,1017891
Q,1,1017991
Q,0,1018091
RTT,2900,1018261
G,0.036322,1018261
RTT,6217,1018275
RTT,3748,1018303
RTT,13500,1018332
G,0,1018332
RTT,13500,1018361
G,0,1018361
Q,1,1018361
Q,0,1018361
Q,1,1018361
Q,2,1018375
Q,3,1018403
RTT,3163,1018450
Q,2,1018461
Q,3,1018461
RTT,3392,1018464
Q,4,1018475
Q,3,1018475
RTT,3343,1018479
Q,4,1018503
Q,5,1018561
Q,4,1018575
Q,5,1018580
Q,6,1018661
Q,5,1018675
Q,6,1018680
Q,7,1018761
Q,6,1018775
Q,7,1018780
Q,8,1018861
Q,7,1018875
Q,8,1018880
Q,9,1018961
Q,8,1018974
Q,9,1018980
Q,10,1019060
Q,9,1019074
Q,10,1019080
Q,11,1019160
Q,10,1019174
Q,11,1019260
Q,10,1019274
Q,11,1019360
Q,10,1019374
Q,9,1019474
Q,8,1019574
Q,7,1019674
Q,6,1019774
Q,5,1019873
Q,4,1019973
Q,3,1020073
Q,2,1020173
Q,1,1020273
Q,0,1020373
RTT,6190,1021130
RTT,12562,1021144
RTT,4030,1021158
G,-0.0794818,1021158
RTT,12562,1021172
RTT,11742,1021186
RTT,11742,1021200
RTT,11024,1021215
Q,1,1021230
Q,0,1021230
Q,1,1021240
RTT,11024,1021242
RTT,10396,1021256
Q,2,1021258
RTT,10396,1021270
RTT,16125,1021298
G,0,1021298
RTT,3300,1021327
G,0.105421,1021327
Q,3,1021330
RTT,14484,1021341
Q,4,1021356
Q,5,1021358
RTT,13048,1021369
Q,6,1021370
RTT,5791,1021393
RTT,11792,1021397
RTT,10693,1021411
Q,7,1021427
Q,8,1021456
Q,9,1021458
Q,10,1021470
Q,11,1021493
Q,12,1021511
Q,13,1021526
RTT,4276,1021542
Q,14,1021593
RTT,3263,1021596
RTT,3230,1021610
Q,15,1021611
Q,16,1021642
Q,15,1021668
Q,14,1021681
Q,15,1021714
Q,16,1021742
Q,15,1021781
Q,16,1021814
Q,15,1021881
Q,16,1021914
Q,15,1021980
Q,16,1022013
Q,15,1022080
Q,14,1022180
Q,13,1022280
Q,12,1022380
Q,11,1022480
Q,10,1022580
Q,9,1022680
Q,8,1022780
Q,7,1022879
Q,6,1022979
Q,5,1023079
Q,4,1023179
Q,3,1023279
Q,2,1023379
Q,1,1023479
Q,0,1023579
RTT,4491,1024582
Q,1,1024583
Q,0,1024583
RTT,5442,1024596
G,-0.338387,1024596
RTT,10221,1024628
RTT,10221,1024642
RTT,3576,1024657
G,0.11292,1024657
Q,1,1024682
Q,0,1024682
Q,1,1024683
RTT,10106,1024685
Q,2,1024696
Q,3,1024728
Q,4,1024742
Q,5,1024757
Q,6,1024782
Q,7,1024783
Q,8,1024785
Q,9,1024796
Q,10,1024828
RTT,4305,1024842
Q,11,1024842
RTT,4142,1024856
Q,12,1024856
Q,13,1024882
Q,14,1024885
Q,15,1024896
Q,14,1024907
RTT,5137,1024914
RTT,3504,1024934
RTT,3441,1024948
Q,15,1024979
Q,16,1024982
Q,15,1025007
Q,16,1025014
Q,17,1025050
Q,18,1025079
Q,19,1025082
Q,18,1025107
Q,19,1025114
Q,20,1025150
Q,21,1025178
Q,22,1025182
Q,21,1025207
Q,22,1025250
Q,23,1025278
Q,24,1025282
Q,23,1025306
Q,24,1025350
Q,25,1025382
Q,24,1025406
Q,25,1025482
Q,24,1025506
Q,25,1025582
Q,24,1025606
Q,23,1025706
Q,22,1025806
Q,21,1025906
Q,20,1026006
Q,19,1026105
Q,18,1026205
Q,17,1026305
Q,16,1026405
Q,15,1026505
Q,14,1026605
Q,13,1026705
Q,12,1026805
Q,11,1026905
Q,10,1027004
RTT,21375,1027031
G,0,1027031
RTT,9694,1027045
RTT,9694,1027060
RTT,3761,1027074
RTT,3999,1027088
G,-0.0440826,1027088
RTT,9593,1027102
RTT,4870,1027116
RTT,19078,1027130
Q,11,1027145
Q,12,1027159
Q,13,1027174
RTT,17068,1027187
Q,14,1027188
Q,15,1027202
Q,16,1027216
Q,17,1027245
Q,18,1027259
Q,19,1027273
Q,20,1027288
Q,21,1027302
Q,22,1027316
RTT,3666,1027336
Q,23,1027387
Q,22,1027392
Q,23,1027436
Q,22,1027492
Q,23,1027536
RTT,4636,1027537
RTT,3874,1027561
Q,22,1027592
Q,23,1027637
Q,24,1027661
Q,23,1027692
Q,24,1027737
Q,25,1027761
Q,24,1027792
Q,23,1027892
Q,22,1027992
Q,21,1028091
Q,20,1028191
Q,19,1028291
Q,18,1028391
Q,17,1028491
Q,16,1028591
Q,15,1028691
Q,14,1028791
Q,13,1028890
Q,12,1028990
Q,11,1029090
Q,10,1029190
Q,9,1029290
Q,8,1029390
Q,7,1029490
Q,6,1029590
Q,5,1029690
Q,4,1029789
Q,3,1029889
Q,2,1029989
Q,1,1030089
Q,0,1030189
RTT,3957,1030372
G,0.139575,1030372
RTT,4140,1030386
RTT,15684,1030401
RTT,14474,1030415
RTT,9232,1030429
RTT,9232,1030443
RTT,9144,1030471
Q,1,1030472
Q,0,1030472
RTT,4806,1030485
Q,1,1030486
RTT,4213,1030493
Q,2,1030515
Q,3,1030529
Q,4,1030543
Q,5,1030571
Q,4,1030571
Q,5,1030585
Q,6,1030586
Q,7,1030593
Q,8,1030614
Q,9,1030629
Q,10,1030643
Q,11,1030671
Q,10,1030671
Q,11,1030685
Q,12,1030693
Q,11,1030771
Q,10,1030871
Q,9,1030971
Q,8,1031071
Q,7,1031170
Q,6,1031270
Q,5,1031370
Q,4,1031470
Q,3,1031570
Q,2,1031670
Q,1,1031770
Q,0,1031870
RTT,4247,1032123
G,0.0126926,1032123
RTT,4311,1032137
RTT,4830,1032152
G,-0.264614,1032152
RTT,13664,1032208
RTT,8703,1032222
G,-0.275595,1032222
Q,1,1032223
Q,0,1032223
RTT,8703,1032236
G,-0.275595,1032236
Q,1,1032237
Q,2,1032252
Q,3,1032308
Q,4,1032322
Q,3,1032322
Q,4,1032323
Q,5,1032336
Q,6,1032337
Q,7,1032351
RTT,4397,1032367
Q,8,1032408
Q,7,1032422
Q,8,1032451
Q,9,1032467
RTT,4341,1032515
Q,8,1032522
RTT,4423,1032529
Q,9,1032567
Q,8,1032622
Q,9,1032636
Q,8,1032722
Q,9,1032736
Q,8,1032822
Q,9,1032835
Q,8,1032921
Q,9,1032935
Q,8,1033021
Q,7,1033121
Q,6,1033221
Q,5,1033321
Q,4,1033421
Q,3,1033521
Q,2,1033621
Q,1,1033721
Q,0,1033820
RTT,8876,1034527
RTT,5102,1034542
RTT,4347,1034556
G,0.154866,1034556
RTT,4370,1034570
RTT,12456,1034598
RTT,8115,1034612
RTT,8115,1034626
Q,1,1034627
Q,0,1034627
Q,1,1034642
Q,2,1034656
Q,3,1034670
Q,4,1034698
Q,5,1034712
Q,6,1034726
Q,5,1034726
Q,6,1034727
Q,7,1034741
Q,8,1034756
Q,9,1034770
RTT,4964,1034775
Q,10,1034798
Q,11,1034812
RTT,4054,1034817
Q,12,1034826
Q,11,1034826
Q,12,1034875
Q,13,1034917
Q,12,1034926
Q,13,1034975
Q,14,1035017
Q,13,1035026
Q,12,1035126
Q,11,1035226
Q,10,1035326
Q,9,1035425
Q,8,1035525
Q,7,1035625
Q,6,1035725
Q,5,1035825
Q,4,1035925
Q,3,1036025
Q,2,1036125
Q,1,1036224
Q,0,1036324
RTT,4843,1036699
RTT,4047,1036713
RTT,4324,1036727
G,0.0171306,1036727
RTT,4284,1036741
RTT,8516,1036755
RTT,11399,1036783
Q,1,1036798
Q,0,1036798
Q,1,1036813
Q,2,1036846
Q,3,1036855
Q,4,1036883
Q,3,1036897
Q,4,1036898
Q,5,1036912
Q,6,1036946
Q,7,1036955
Q,8,1036983
RTT,4488,1036988
Q,7,1036997
Q,8,1037045
Q,9,1037088
Q,8,1037097
Q,9,1037145
RTT,3916,1037145
Q,10,1037188
Q,9,1037197
Q,10,1037245
Q,9,1037297
Q,10,1037345
Q,9,1037397
Q,8,1037497
Q,7,1037597
Q,6,1037696
RTT,4373,1037775
Q,5,1037796
Q,6,1037875
Q,5,1037896
Q,6,1037975
Q,5,1037996
Q,4,1038096
Q,3,1038196
Q,2,1038296
Q,1,1038396
Q,0,1038495
RTT,7725,1039363
RTT,7725,1039377
RTT,4552,1039391
G,-0.167641,1039391
RTT,4052,1039405
G,0.0130788,1039405
RTT,4451,1039419
RTT,8077,1039433
G,-0.498205,1039433
RTT,10599,1039447
Q,1,1039463
Q,0,1039463
Q,1,1039477
Q,2,1039491
Q,3,1039505
Q,4,1039519
Q,5,1039533
Q,6,1039547
Q,5,1039561
Q,6,1039562
Q,7,1039577
Q,8,1039591
RTT,3920,1039604
RTT,3680,1039617
Q,9,1039619
RTT,4270,1039634
Q,10,1039647
RTT,4111,1039648
Q,11,1039691
Q,12,1039740
Q,13,1039748
Q,14,1039839
Q,15,1039848
Q,14,1039905
Q,15,1039939
Q,16,1039947
RTT,4358,1039947
RTT,4188,1039962
Q,15,1040005
Q,16,1040039
Q,17,1040047
Q,18,1040062
Q,17,1040105
Q,18,1040162
Q,17,1040205
Q,18,1040262
Q,17,1040305
Q,18,1040362
Q,17,1040405
Q,16,1040505
Q,15,1040604
Q,14,1040704
Q,13,1040804
Q,12,1040904
Q,11,1041004
Q,10,1041104
Q,9,1041204
Q,8,1041304
Q,7,1041404
Q,6,1041503
Q,5,1041603
Q,4,1041703
Q,3,1041803
Q,2,1041903
Q,1,1042003
Q,0,1042103
RTT,4222,1042841
G,-0.00572041,1042841
RTT,7817,1042856
RTT,10024,1042870
RTT,7135,1042884
RTT,7135,1042898
RTT,4039,1042912
RTT,3595,1042926
Q,1,1042941
Q,0,1042941
Q,1,1042956
Q,2,1042970
Q,3,1042984
Q,4,1042998
Q,5,1043012
Q,6,1043026
Q,5,1043040
Q,6,1043041
Q,7,1043055
Q,8,1043070
Q,9,1043084
Q,10,1043098
Q,11,1043112
Q,12,1043126
Q,11,1043140
Q,12,1043141
RTT,4194,1043231
Q,11,1043240
Q,12,1043331
Q,11,1043340
RTT,3645,1043376
Q,12,1043431
Q,11,1043440
Q,12,1043476
Q,11,1043540
Q,12,1043576
Q,11,1043640
Q,10,1043739
Q,9,1043839
Q,8,1043939
Q,7,1044039
Q,6,1044139
Q,5,1044239
Q,4,1044339
Q,3,1044439
Q,2,1044538
Q,1,1044638
Q,0,1044738
RTT,4420,1045255
RTT,4284,1045269
G,-0.126315,1045269
RTT,4499,1045283
RTT,9521,1045311
RTT,3940,1045339
G,-0.0178934,1045339
RTT,7215,1045353
Q,1,1045354
Q,0,1045354
RTT,6618,1045367
G,-0.338735,1045367
Q,1,1045383
Q,2,1045411
Q,3,1045439
Q,4,1045453
Q,3,1045453
Q,4,1045454
Q,5,1045467
Q,6,1045482
Q,7,1045511
Q,8,1045539
Q,9,1045553
Q,8,1045553
RTT,4617,1045561
Q,9,1045567
Q,10,1045582
Q,11,1045639
Q,10,1045653
Q,11,1045661
Q,12,1045682
Q,11,1045753
Q,12,1045761
Q,13,1045782
Q,12,1045853
Q,11,1045953
Q,10,1046053
Q,9,1046153
Q,8,1046252
Q,7,1046352
Q,6,1046452
Q,5,1046552
Q,4,1046652
RTT,4811,1046749
Q,3,1046752
Q,4,1046849
Q,3,1046852
Q,4,1046949
Q,3,1046952
Q,2,1047051
Q,1,1047151
Q,0,1047251
RTT,6868,1047458
G,-0.308205,1047458
RTT,4665,1047472
G,0.0591846,1047472
RTT,4582,1047486
RTT,4072,1047500
RTT,4835,1047514
RTT,8956,1047528
Q,1,1047558
Q,0,1047558
RTT,6563,1047571
Q,1,1047600
Q,2,1047606
Q,3,1047614
Q,4,1047628
Q,3,1047656
Q,4,1047657
Q,5,1047671
Q,6,1047700
Q,7,1047706
Q,8,1047714
Q,9,1047728
Q,8,1047756
Q,9,1047770
Q,10,1047805
Q,9,1047856
RTT,4063,1047870
Q,10,1047905
Q,9,1047956
Q,10,1047970
Q,9,1048056
Q,10,1048070
Q,9,1048156
Q,8,1048256
RTT,4384,1048299
Q,7,1048356
Q,8,1048399
Q,7,1048455
Q,8,1048499
Q,7,1048555
Q,6,1048655
Q,5,1048755
Q,4,1048855
Q,3,1048955
Q,2,1049055
Q,1,1049155
Q,0,1049255
RTT,6291,1049707
RTT,4730,1049721
RTT,4055,1049735
G,0.0161406,1049735
RTT,4336,1049749
RTT,8336,1049791
G,-0.78209,1049791
RTT,6259,1049806
Q,1,1049807
Q,0,1049807
Q,1,1049821
Q,2,1049835
Q,3,1049849
Q,4,1049891
Q,5,1049905
Q,4,1049906
Q,5,1049907
Q,6,1049921
Q,7,1049935
Q,8,1049949
Q,9,1050005
Q,8,1050005
Q,7,1050105
RTT,3923,1050150
Q,6,1050205
RTT,4764,1050238
G,-0.003737,1050238
Q,7,1050250
RTT,4669,1050252
Q,6,1050305
Q,7,1050349
Q,8,1050369
Q,7,1050405
Q,8,1050469
Q,7,1050505
Q,8,1050569
Q,7,1050605
Q,8,1050669
Q,7,1050705
Q,8,1050769
Q,7,1050804
Q,8,1050869
Q,7,1050904
Q,8,1050968
Q,7,1051004
Q,8,1051068
Q,7,1051104
Q,8,1051168
Q,7,1051204
Q,6,1051304
Q,5,1051404
Q,4,1051504
Q,3,1051603
Q,2,1051703
Q,1,1051803
Q,0,1051903
RTT,4419,1052115
G,-0.00486148,1052115
RTT,4710,1052129
RTT,6367,1052143
G,-0.450291,1052143
RTT,4058,1052171
RTT,7919,1052199
RTT,5879,1052214
Q,1,1052215
Q,0,1052215
Q,1,1052229
Q,2,1052243
Q,3,1052271
Q,4,1052299
Q,5,1052314
Q,4,1052314
Q,5,1052315
Q,6,1052329
Q,7,1052343
RTT,4496,1052365
Q,8,1052371
Q,9,1052399
Q,10,1052413
Q,9,1052413
Q,10,1052414
RTT,3925,1052441
Q,11,1052465
RTT,5852,1052469
Q,12,1052541
Q,13,1052565
Q,14,1052569
Q,15,1052641
RTT,4184,1052667
Q,16,1052669
RTT,3685,1052677
RTT,3911,1052681
RTT,3672,1052696
RTT,3463,1052710
RTT,3280,1052724
Q,15,1052754
Q,16,1052777
RTT,4492,1052824
RTT,4430,1052838
Q,15,1052854
Q,16,1052860
Q,17,1052877
Q,18,1052938
Q,17,1052954
Q,18,1052960
Q,19,1053038
Q,18,1053054
Q,19,1053060
Q,20,1053138
Q,19,1053154
Q,20,1053160
Q,21,1053238
Q,20,1053254
Q,21,1053260
Q,20,1053354
Q,21,1053360
Q,20,1053454
Q,21,1053460
RTT,5696,1053494
RTT,3349,1053509
Q,22,1053559
Q,23,1053594
Q,24,1053609
Q,23,1053625
Q,24,1053659
Q,25,1053694
Q,26,1053708
Q,25,1053725
RTT,4376,1053737
RTT,3954,1053751
Q,26,1053759
Q,25,1053825
Q,26,1053876
Q,25,1053925
Q,26,1053976
Q,25,1054025
Q,26,1054076
Q,25,1054125
Q,26,1054176
Q,25,1054225
Q,24,1054325
Q,23,1054424
Q,22,1054524
Q,21,1054624
Q,20,1054724
Q,19,1054824
Q,18,1054924
Q,17,1055024
Q,16,1055124
Q,15,1055223
Q,14,1055323
Q,13,1055423
Q,12,1055523
Q,11,1055623
Q,10,1055723
Q,9,1055823
Q,8,1055923
Q,7,1056023
Q,6,1056122
Q,5,1056222
Q,4,1056322
Q,3,1056422
Q,2,1056522
Q,1,1056622
Q,0,1056722
RTT,7429,1056921
RTT,5644,1056935
G,-0.284882,1056935
RTT,3370,1056949
G,-0.214801,1056949
RTT,3430,1056963
G,-0.128274,1056963
RTT,5620,1056977
G,-0.299355,1056977
RTT,4085,1057020
G,-0.0492094,1057020
Q,1,1057021
Q,0,1057021
Q,1,1057035
Q,2,1057049
Q,3,1057063
Q,4,1057077
Q,5,1057120
Q,4,1057120
Q,5,1057121
Q,6,1057135
Q,7,1057149
Q,8,1057163
Q,9,1057177
Q,10,1057220
Q,9,1057220
Q,10,1057249
Q,11,1057263
Q,12,1057319
Q,11,1057319
RTT,3574,1057356
RTT,3752,1057371
Q,10,1057419
RTT,3627,1057434
Q,11,1057475
Q,10,1057519
Q,11,1057534
Q,12,1057575
Q,11,1057619
Q,12,1057633
Q,13,1057675
Q,12,1057719
Q,13,1057775
Q,12,1057819
Q,11,1057919
Q,10,1058019
Q,9,1058119
Q,8,1058218
Q,7,1058318
Q,6,1058418
Q,5,1058518
Q,4,1058618
Q,3,1058718
Q,2,1058818
Q,1,1058918
Q,0,1059017
RTT,4449,1059534
RTT,4158,1059548
RTT,4513,1059562
RTT,4824,1059576
RTT,5734,1059590
RTT,3923,1059605
Q,1,1059634
Q,0,1059634
Q,1,1059684
Q,2,1059690
Q,3,1059705
Q,2,1059733
Q,3,1059734
Q,4,1059784
Q,5,1059790
Q,6,1059804
Q,5,1059833
Q,6,1059884
RTT,4768,1059885
RTT,4922,1059899
Q,5,1059933
Q,6,1059984
Q,7,1060003
Q,6,1060032
Q,7,1060084
Q,8,1060103
Q,7,1060132
Q,8,1060183
Q,9,1060202
Q,8,1060232
Q,9,1060302
Q,8,1060332
Q,7,1060432
Q,6,1060532
Q,5,1060632
Q,4,1060732
Q,3,1060831
RTT,5221,1060864
Q,2,1060931
Q,3,1060964
Q,2,1061031
Q,3,1061064
Q,2,1061131
Q,1,1061231
Q,0,1061331
RTT,5307,1061662
G,0.146544,1061662
RTT,7126,1061676
RTT,5564,1061690
RTT,4058,1061704
G,0.0728615,1061704
RTT,5543,1061719
RTT,5193,1061733
G,0.170496,1061733
Q,1,1061762
Q,0,1061762
RTT,5044,1061775
Q,1,1061776
Q,2,1061790
RTT,5143,1061801
Q,3,1061804
Q,4,1061818
Q,3,1061861
Q,4,1061875
Q,5,1061876
Q,6,1061890
Q,7,1061901
Q,8,1061904
Q,9,1061918
RTT,4175,1061919
Q,8,1061961
Q,9,1061975
Q,10,1062001
Q,11,1062019
Q,10,1062061
Q,11,1062119
Q,10,1062161
Q,9,1062260
Q,8,1062360
Q,7,1062460
Q,6,1062560
Q,5,1062660
Q,4,1062760
Q,3,1062860
Q,2,1062960
Q,1,1063059
Q,0,1063159
RTT,5163,1063353
RTT,4403,1063367
RTT,5000,1063381
RTT,5518,1063410
G,-0.336716,1063410
Q,1,1063453
Q,0,1063453
Q,1,1063467
Q,2,1063481
Q,3,1063510
Q,2,1063552
Q,3,1063553
Q,4,1063567
Q,5,1063581
RTT,4875,1063607
Q,6,1063609
RTT,4766,1063621
Q,5,1063652
RTT,5018,1063656
RTT,4891,1063671
RTT,4779,1063685
Q,6,1063733
Q,5,1063752
Q,6,1063792
Q,7,1063833
Q,6,1063852
Q,7,1063892
Q,8,1063933
Q,7,1063951
Q,8,1063992
Q,9,1064032
Q,8,1064051
Q,9,1064092
Q,8,1064151
Q,9,1064192
Q,8,1064251
Q,9,1064292
Q,8,1064351
Q,7,1064451
Q,6,1064551
Q,5,1064651
Q,4,1064751
Q,3,1064850
Q,2,1064950
Q,1,1065050
Q,0,1065150
RTT,4932,1066060
RTT,4728,1066074
G,0.182591,1066074
RTT,6860,1066088
G,-0.582762,1066088
RTT,5493,1066103
G,-0.160101,1066103
RTT,4795,1066117
RTT,5475,1066131
G,-0.166884,1066131
Q,1,1066160
Q,0,1066160
Q,1,1066174
Q,2,1066188
Q,3,1066203
Q,4,1066217
RTT,4762,1066218
Q,5,1066231
RTT,4792,1066232
Q,4,1066259
Q,5,1066260
Q,6,1066288
Q,7,1066302
Q,8,1066317
Q,9,1066331
RTT,4940,1066333
Q,10,1066344
Q,9,1066359
Q,10,1066402
Q,11,1066431
Q,12,1066433
Q,13,1066444
Q,12,1066459
Q,13,1066533
Q,14,1066544
Q,13,1066559
Q,14,1066644
Q,13,1066659
Q,12,1066758
Q,11,1066858
Q,10,1066958
Q,9,1067058
Q,8,1067158
Q,7,1067258
Q,6,1067358
Q,5,1067458
Q,4,1067557
Q,3,1067657
Q,2,1067757
Q,1,1067857
Q,0,1067957
RTT,5070,1068279
G,0.0400786,1068279
RTT,4948,1068293
G,0.0479004,1068293
RTT,5453,1068308
Q,1,1068379
Q,0,1068379
RTT,4818,1068392
Q,1,1068393
Q,2,1068407
Q,1,1068478
Q,2,1068479
Q,3,1068492
Q,4,1068493
Q,5,1068507
RTT,4954,1068533
RTT,4960,1068547
RTT,4965,1068561
RTT,5062,1068573
Q,4,1068578
RTT,5054,1068587
Q,5,1068592
Q,6,1068661
Q,5,1068678
Q,6,1068687
Q,7,1068761
Q,6,1068778
Q,7,1068786
Q,8,1068860
Q,7,1068878
Q,8,1068886
Q,9,1068960
Q,8,1068978
Q,9,1068986
Q,10,1069060
Q,9,1069077
Q,10,1069160
Q,9,1069177
Q,8,1069277
Q,7,1069377
Q,6,1069477
Q,5,1069577
Q,4,1069677
Q,3,1069777
Q,2,1069876
Q,1,1069976
Q,0,1070076
RTT,5297,1070314
RTT,4844,1070328
RTT,6502,1070343
RTT,5306,1070357
RTT,5290,1070371
RTT,4715,1070385
G,0.0884597,1070385
Q,1,1070414
Q,0,1070414
RTT,5135,1070428
Q,1,1070428
Q,2,1070443
Q,3,1070457
Q,4,1070471
Q,5,1070485
Q,4,1070513
Q,5,1070528
Q,6,1070542
Q,7,1070549
Q,8,1070557
Q,9,1070571
RTT,4739,1070576
Q,10,1070585
Q,9,1070613
Q,10,1070649
Q,11,1070676
Q,10,1070713
Q,11,1070749
RTT,4626,1070767
Q,12,1070776
Q,11,1070813
Q,12,1070867
Q,11,1070913
Q,12,1070967
Q,11,1071013
Q,10,1071112
Q,9,1071212
Q,8,1071312
Q,7,1071412
Q,6,1071512
Q,5,1071612
Q,4,1071712
Q,3,1071812
Q,2,1071912
RTT,4521,1071938
RTT,5146,1071953
G,-0.216673,1071953
RTT,4423,1071967
RTT,4868,1071981
Q,3,1072038
Q,4,1072053
RTT,5393,1072066
Q,5,1072067
RTT,5379,1072080
Q,6,1072081
RTT,5939,1072108
